%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Mag.x,field.Mag.y,field.Mag.z,field.Accel.x,field.Accel.y,field.Accel.z,field.Gyro.x,field.Gyro.y,field.Gyro.z,field.Temp,field.Pressure
1474303372546937037,5469,1474307093180140100,LLA,-0.0961,0.0798,0.6895,-0.617,-2.689,-11.903,0.13951,-0.136186,0.38106,43.0999984741,97.0220031738
1474303372571787526,5470,1474307093205526546,LLA,-0.0962,0.0787,0.6932,-1.813,-2.992,-11.556,0.141248,0.104871,0.282705,43.0999984741,97.0220031738
1474303372597396821,5471,1474307093230922528,LLA,-0.0986,0.0798,0.6944,-0.77,-2.927,-11.584,0.183643,0.157712,0.214123,43.0999984741,97.0220031738
1474303372623001517,5472,1474307093256352389,LLA,-0.1036,0.0799,0.6906,-1.436,-3.177,-11.14,0.262942,0.241574,0.117294,43.0999984741,97.0220031738
1474303372650040693,5473,1474307093281734930,LLA,-0.1023,0.0833,0.697,-0.98,-3.27,-10.613,0.314659,0.32468,0.024643,43.0999984741,97.0090026855
1474303372673813818,5474,1474307093307161481,LLA,-0.1034,0.0879,0.6983,-0.666,-2.77,-9.659,0.290216,0.350229,-0.00872,43.0999984741,97.0350036621
1474303372699367870,5475,1474307093332590095,LLA,-0.1059,0.0856,0.7056,-0.71,-2.458,-8.734,0.211181,0.309899,0.022536,43.0999984741,97.0350036621
1474303372724379871,5476,1474307093358023233,LLA,-0.1095,0.0949,0.6997,-0.705,-2.09,-8.112,0.101923,0.23742,0.085168,43.0999984741,97.0220031738
1474303372744725865,5477,1474307093378343415,LLA,-0.1096,0.0903,0.7008,-0.83,-1.983,-7.873,0.025859,0.164901,0.147484,43.0999984741,97.0090026855
1474303372770115735,5478,1474307093403751694,LLA,-0.1097,0.0868,0.7031,-1.072,-1.85,-7.764,-0.092852,0.068612,0.198614,43.0999984741,97.0220031738
1474303372795537639,5479,1474307093429164784,LLA,-0.112,0.0914,0.6983,-1.15,-1.693,-7.847,-0.147988,0.002897,0.221886,43.0999984741,97.0220031738
1474303372821772961,5480,1474307093454573167,LLA,-0.1147,0.0822,0.6967,-1.179,-1.863,-7.92,-0.142838,-0.065618,0.20493,43.0999984741,97.0220031738
1474303372847965240,5481,1474307093480014182,LLA,-0.1185,0.0822,0.6941,-1.284,-2.036,-8.081,-0.130285,-0.105132,0.167053,43.0999984741,97.0220031738
1474303372871849570,5482,1474307093505392730,LLA,-0.1148,0.0811,0.6904,-1.239,-2.215,-8.161,-0.103617,-0.13054,0.118548,43.0999984741,97.0220031738
1474303372897087318,5483,1474307093530791019,LLA,-0.1135,0.0811,0.7003,-1.492,-2.441,-8.317,-0.089279,-0.148526,0.055823,43.0999984741,97.0220031738
1474303372922475984,5484,1474307093556215062,LLA,-0.106,0.0845,0.6982,-1.646,-2.365,-8.525,-0.083609,-0.158381,0.003256,43.0999984741,97.0350036621
1474303372947908622,5485,1474307093581594082,LLA,-0.1085,0.081,0.698,-1.83,-2.518,-8.681,-0.071489,-0.176415,-0.051537,43.0999984741,97.0220031738
1474303372977073957,5486,1474307093607002675,LLA,-0.1074,0.0787,0.6954,-1.873,-2.796,-8.979,-0.086862,-0.195313,-0.133563,43.0999984741,97.0179977417
1474303373005171204,5487,1474307093632410749,LLA,-0.1062,0.0753,0.6929,-1.728,-3.03,-9.383,-0.131665,-0.197021,-0.240988,43.0999984741,97.0220031738
1474303373024038023,5488,1474307093657842273,LLA,-0.1036,0.0787,0.6992,-1.429,-2.6,-10.169,-0.175105,-0.204437,-0.312638,43.0999984741,97.0220031738
1474303373049487059,5489,1474307093683175246,LLA,-0.1011,0.081,0.6957,-1.47,-1.983,-10.137,-0.166697,-0.216656,-0.337941,43.0999984741,97.0049972534
1474303373077319699,5490,1474307093708603907,LLA,-0.0962,0.0787,0.6969,-0.91,-2.337,-9.764,-0.198527,-0.23702,-0.374202,43.0999984741,97.0220031738
1474303373100310055,5491,1474307093733972195,LLA,-0.0949,0.0775,0.6957,0.013,-2.215,-11.266,-0.219734,-0.317555,-0.398783,43.0999984741,97.0220031738
1474303373143232118,5492,1474307093759398697,LLA,-0.0938,0.0741,0.6931,-1.163,-1.872,-12.107,-0.140888,-0.201484,-0.350389,43.0999984741,97.0350036621
1474303373151127924,5493,1474307093784783941,LLA,-0.09,0.0763,0.6957,-1.513,-1.995,-12.264,-0.038725,-0.074518,-0.30291,43.0999984741,97.0220031738
1474303373176496314,5494,1474307093810176140,LLA,-0.0874,0.0786,0.6922,-2.074,-1.578,-10.702,0.003896,0.078825,-0.208682,43.0999984741,97.0179977417
1474303373202183276,5495,1474307093835638144,LLA,-0.0888,0.0752,0.6895,-1.2,-1.665,-9.681,-0.074189,0.14065,-0.132325,43.0999984741,97.0350036621
1474303373222247608,5496,1474307093855889953,LLA,-0.0826,0.0752,0.6971,-0.89,-1.38,-9.87,-0.123964,0.141963,-0.097603,43.0999984741,97.0220031738
1474303373247744098,5497,1474307093881355766,LLA,-0.0887,0.0763,0.6921,-1.091,-1.184,-9.496,-0.104195,0.167873,-0.039853,43.0999984741,97.0220031738
1474303373273026811,5498,1474307093906714116,LLA,-0.0902,0.0694,0.6881,-1.136,-1.359,-8.895,-0.104152,0.156942,-0.000807,43.0999984741,97.0090026855
1474303373298404447,5499,1474307093932122682,LLA,-0.0976,0.0706,0.6892,-0.954,-1.481,-8.34,-0.093304,0.090247,0.016498,43.0999984741,97.0179977417
1474303373333862793,5500,1474307093957531579,LLA,-0.0951,0.0718,0.6856,-0.97,-1.782,-8.073,-0.043786,0.005627,-0.0072,43.0999984741,97.0090026855
1474303373350062431,5501,1474307093983006924,LLA,-0.0901,0.0706,0.6943,-1.11,-1.92,-8.0,0.023214,-0.074873,-0.024926,43.0999984741,97.0350036621
1474303373375899529,5502,1474307094008508217,LLA,-0.0901,0.074,0.6858,-1.177,-1.984,-7.937,0.081188,-0.144769,-0.024074,43.0999984741,97.0179977417
1474303373400508812,5503,1474307094034021605,LLA,-0.0876,0.0706,0.6919,-1.4,-2.099,-7.967,0.086676,-0.194527,-0.026842,43.0999984741,97.0179977417
1474303373430496504,5504,1474307094059515812,LLA,-0.0913,0.074,0.6894,-1.634,-1.973,-8.12,0.060075,-0.202241,-0.030933,43.0999984741,97.0220031738
1474303373451209586,5505,1474307094084884904,LLA,-0.0913,0.074,0.6907,-1.728,-1.824,-8.331,0.049677,-0.184797,-0.011782,43.0999984741,97.0179977417
1474303373476671144,5506,1474307094110353276,LLA,-0.0825,0.0775,0.6947,-2.231,-1.644,-8.342,0.047519,-0.160352,0.007783,43.0999984741,97.0220031738
1474303373501965153,5507,1474307094135749923,LLA,-0.0826,0.0717,0.692,-2.367,-1.526,-8.505,0.042803,-0.127445,0.031312,43.0999984741,97.0179977417
1474303373529522657,5508,1474307094161200173,LLA,-0.0813,0.074,0.6958,-2.717,-1.416,-8.869,0.029921,-0.088526,0.079052,43.0999984741,97.0350036621
1474303373553037135,5509,1474307094186689229,LLA,-0.0825,0.0763,0.6897,-3.092,-1.445,-9.285,0.017489,-0.010463,0.094334,43.0999984741,97.0220031738
1474303373578499103,5510,1474307094212118065,LLA,-0.0839,0.0706,0.6845,-2.534,-1.191,-9.591,0.031352,0.064313,0.15062,43.0999984741,97.0220031738
1474303373604539505,5511,1474307094237581568,LLA,-0.0851,0.0717,0.692,-1.522,-1.37,-9.874,0.134287,0.104208,0.241176,43.0999984741,97.0220031738
1474303373629623063,5512,1474307094263008206,LLA,-0.0838,0.0752,0.6921,-1.391,-2.337,-9.687,0.199084,0.112023,0.287965,43.0999984741,97.0049972534
1474303373655127610,5513,1474307094288489356,LLA,-0.0863,0.0729,0.6969,0.695,-3.099,-11.045,0.166173,0.130979,0.246914,43.0999984741,97.0179977417
1474303373681255394,5514,1474307094313947923,LLA,-0.0862,0.0786,0.691,-0.594,-3.179,-12.161,0.129833,0.181733,0.214905,43.0999984741,97.0220031738
1474303373707243933,5515,1474307094339451642,LLA,-0.0888,0.0752,0.6933,-0.978,-3.438,-11.411,0.127532,0.255576,0.132289,43.0999984741,97.0220031738
1474303373731473717,5516,1474307094364887416,LLA,-0.0949,0.0775,0.692,-1.309,-2.881,-10.275,0.162321,0.27653,0.023142,43.0999984741,97.03099823
1474303373768492681,5517,1474307094390384098,LLA,-0.0975,0.0764,0.6944,-0.404,-2.618,-9.655,0.230713,0.175438,0.020233,43.0999984741,97.03099823
1474303373781786495,5518,1474307094415803331,LLA,-0.0962,0.0787,0.6994,-0.358,-2.807,-9.468,0.245187,0.053937,0.072389,43.0999984741,97.0350036621
1474303373808258790,5519,1474307094441313792,LLA,-0.0973,0.081,0.6982,-0.759,-3.054,-9.201,0.156178,-0.020034,0.106584,43.0999984741,97.0049972534
1474303373833799935,5520,1474307094466792038,LLA,-0.0948,0.0821,0.702,-0.9,-3.121,-9.112,0.028518,-0.078383,0.133188,43.0999984741,97.0090026855
1474303373858862089,5521,1474307094492339776,LLA,-0.0948,0.0833,0.6971,-1.232,-2.775,-8.942,-0.096846,-0.111676,0.178811,43.0999984741,97.03099823
1474303373884726400,5522,1474307094517861417,LLA,-0.0974,0.0798,0.6932,-1.568,-2.321,-8.762,-0.177759,-0.129854,0.231972,43.0999984741,97.0179977417
1474303373911440759,5523,1474307094543388954,LLA,-0.0974,0.0787,0.6932,-1.874,-1.886,-8.358,-0.23576,-0.126522,0.268389,43.0999984741,97.0179977417
1474303373945716706,5524,1474307094568907926,LLA,-0.0962,0.0752,0.6894,-2.057,-1.754,-7.962,-0.265236,-0.136439,0.29019,43.0999984741,97.0350036621
1474303373961178626,5525,1474307094594449140,LLA,-0.0939,0.0706,0.6967,-2.132,-1.748,-7.865,-0.274341,-0.136575,0.281263,43.0999984741,97.0220031738
1474303373986684341,5526,1474307094619972668,LLA,-0.0927,0.0683,0.6843,-2.106,-1.847,-7.996,-0.240685,-0.124085,0.243791,43.0999984741,97.0350036621
1474303374011762662,5527,1474307094645452396,LLA,-0.094,0.0648,0.6866,-2.194,-1.979,-8.182,-0.188353,-0.098264,0.184498,43.0999984741,97.0350036621
1474303374037358665,5528,1474307094670934512,LLA,-0.0952,0.066,0.6841,-2.246,-1.92,-8.359,-0.12364,-0.058216,0.119157,43.0999984741,97.0220031738
1474303374062915135,5529,1474307094696396394,LLA,-0.0953,0.0614,0.6827,-2.378,-1.967,-8.458,-0.077987,-0.018389,0.059776,43.0999984741,97.013999939
1474303374088587198,5530,1474307094721894269,LLA,-0.0942,0.0568,0.6838,-2.49,-2.219,-8.429,-0.076673,0.019564,-0.015258,43.0999984741,97.0220031738
1474303374113711469,5531,1474307094747409368,LLA,-0.0941,0.0614,0.6852,-2.647,-2.016,-8.617,-0.122172,0.033148,-0.089394,43.0999984741,97.0179977417
1474303374141266078,5532,1474307094772910629,LLA,-0.0929,0.0602,0.6852,-2.138,-2.47,-8.773,-0.167137,0.045924,-0.195614,43.0999984741,97.0220031738
1474303374165848017,5533,1474307094798382169,LLA,-0.0929,0.0602,0.684,-1.781,-2.238,-9.349,-0.192982,0.058049,-0.305751,43.0999984741,97.03099823
1474303374190382959,5534,1474307094823903758,LLA,-0.0905,0.0556,0.6801,-1.63,-1.85,-9.674,-0.154531,0.019993,-0.38245,43.0999984741,97.0350036621
1474303374217633915,5535,1474307094849383826,LLA,-0.093,0.0556,0.6826,-1.726,-1.47,-9.867,-0.130083,-0.018954,-0.442201,43.0999984741,97.03099823
1474303374241464426,5536,1474307094874929043,LLA,-0.0917,0.0567,0.6789,-0.264,-1.628,-10.383,-0.156656,-0.013969,-0.484658,43.0999984741,97.0179977417
1474303374267762422,5537,1474307094900425766,LLA,-0.0917,0.0567,0.6851,0.023,-1.889,-12.21,-0.15434,-0.077331,-0.511426,43.0999984741,97.0179977417
1474303374293221110,5538,1474307094925962313,LLA,-0.0842,0.059,0.6816,-1.221,-1.488,-12.736,-0.079149,0.09853,-0.483401,43.0999984741,97.0179977417
1474303374317727319,5539,1474307094951484564,LLA,-0.0818,0.0555,0.6853,-1.385,-1.645,-11.807,-0.049744,0.21907,-0.375169,43.0999984741,97.0350036621
1474303374345916729,5540,1474307094976994873,LLA,-0.088,0.0556,0.6814,-1.037,-1.428,-10.701,-0.112316,0.264078,-0.262899,43.0999984741,97.0179977417
1474303374384372595,5541,1474307095002497518,LLA,-0.0905,0.0544,0.6801,-0.536,-1.337,-10.471,-0.147495,0.247018,-0.158904,43.0999984741,97.0179977417
1474303374394514148,5542,1474307095028040007,LLA,-0.0893,0.0556,0.6826,-0.306,-1.897,-9.999,-0.148842,0.193113,-0.110619,43.0999984741,97.0220031738
1474303374419689824,5543,1474307095053510469,LLA,-0.0893,0.0556,0.6802,-0.717,-1.991,-9.156,-0.136613,0.109826,-0.115556,43.0999984741,97.0179977417
1474303374445402725,5544,1474307095079113731,LLA,-0.0881,0.0533,0.6813,-0.856,-1.859,-8.696,-0.109073,0.002586,-0.13637,43.0999984741,97.0179977417
1474303374471025434,5545,1474307095104618419,LLA,-0.0893,0.0521,0.6788,-0.945,-1.789,-8.664,-0.058232,-0.081156,-0.172883,43.0999984741,97.0220031738
1474303374496255873,5546,1474307095130138688,LLA,-0.0832,0.0509,0.6789,-1.477,-1.665,-8.532,0.028117,-0.124377,-0.208079,43.0999984741,97.03099823
1474303374522560124,5547,1474307095155587475,LLA,-0.0869,0.0521,0.6776,-1.874,-1.422,-8.205,0.147148,-0.127214,-0.22757,43.0999984741,97.0049972534
1474303374543911398,5548,1474307095176054077,LLA,-0.0843,0.0567,0.6803,-1.933,-1.482,-7.837,0.243624,-0.126936,-0.236054,43.0999984741,97.0179977417
1474303374567864967,5549,1474307095201577477,LLA,-0.0817,0.059,0.6804,-2.027,-1.461,-7.428,0.297034,-0.131814,-0.228491,43.0999984741,97.0179977417
1474303374594356143,5550,1474307095227098699,LLA,-0.0816,0.0636,0.6856,-2.181,-1.45,-7.304,0.303038,-0.146513,-0.203768,43.0999984741,97.0179977417
1474303374619472277,5551,1474307095252630810,LLA,-0.0804,0.0625,0.6843,-2.128,-1.477,-7.531,0.287298,-0.135188,-0.180095,43.0999984741,97.0179977417
1474303374648557718,5552,1474307095278149767,LLA,-0.0728,0.067,0.6933,-2.021,-1.57,-7.755,0.258655,-0.133525,-0.132318,43.0999984741,97.0179977417
1474303374670005860,5553,1474307095303692940,LLA,-0.0727,0.0705,0.6909,-2.089,-1.64,-8.033,0.222057,-0.149041,-0.066302,43.0999984741,97.0220031738
1474303374696303906,5554,1474307095329195864,LLA,-0.0677,0.0728,0.6961,-1.846,-1.659,-8.454,0.201712,-0.163744,0.031311,43.0999984741,97.0179977417
1474303374756514683,5555,1474307095354731070,LLA,-0.0701,0.0751,0.6912,-1.517,-1.719,-9.311,0.220528,-0.178135,0.151786,43.0999984741,97.0179977417
1474303374763664669,5556,1474307095380279083,LLA,-0.0689,0.0728,0.6936,-1.236,-2.461,-9.88,0.210108,-0.160102,0.239028,43.0999984741,97.03099823
1474303374776920290,5557,1474307095405819945,LLA,-0.0688,0.0774,0.6975,-1.124,-2.703,-9.794,0.128649,-0.113828,0.290481,43.0999984741,97.03099823
1474303374798813799,5558,1474307095431400769,LLA,-0.0689,0.0739,0.6949,0.815,-3.204,-11.573,0.073146,-0.08093,0.337907,43.0999984741,97.03099823
1474303374823184890,5559,1474307095456872126,LLA,-0.0639,0.0728,0.6999,-0.366,-4.008,-12.507,-0.082542,0.022301,0.362252,43.0999984741,97.0179977417
1474303374848665048,5560,1474307095482377776,LLA,-0.0677,0.0728,0.6936,-1.807,-3.53,-10.69,-0.193805,0.222611,0.340278,43.0999984741,97.0179977417
1474303374874221322,5561,1474307095507941869,LLA,-0.0715,0.0693,0.6909,-0.952,-3.008,-10.651,-0.146529,0.245164,0.222673,43.0999984741,97.0179977417
1474303374899696072,5562,1474307095533455915,LLA,-0.0765,0.0671,0.6883,-0.599,-2.63,-10.708,-0.035813,0.222718,0.17398,43.0999984741,97.0179977417
1474303374925443826,5563,1474307095558987954,LLA,-0.0766,0.0648,0.6869,-0.843,-2.481,-10.575,0.076395,0.265766,0.107688,43.0999984741,97.03099823
1474303374951122245,5564,1474307095584491436,LLA,-0.0803,0.0671,0.6919,-0.76,-2.113,-9.694,0.148293,0.269687,0.047145,43.0999984741,97.03099823
1474303374976457027,5565,1474307095610022043,LLA,-0.0764,0.0705,0.6896,-0.963,-1.81,-8.716,0.199681,0.20885,0.055007,43.0999984741,97.0179977417
1474303375001688018,5566,1474307095635568755,LLA,-0.079,0.0694,0.6945,-1.256,-1.705,-8.029,0.228034,0.137582,0.069605,43.0999984741,97.0179977417
1474303375027112054,5567,1474307095661078869,LLA,-0.0838,0.0752,0.6934,-1.629,-1.632,-7.877,0.211484,0.056424,0.097906,43.0999984741,97.0179977417
1474303375052890592,5568,1474307095686563028,LLA,-0.0877,0.0694,0.6955,-1.799,-1.794,-7.695,0.136151,-0.005249,0.124194,43.0999984741,97.03099823
1474303375078569368,5569,1474307095711980866,LLA,-0.0863,0.074,0.6933,-1.765,-1.843,-7.621,0.014715,-0.064339,0.162296,43.0999984741,97.03099823
1474303375103835367,5570,1474307095737465351,LLA,-0.0826,0.0729,0.6921,-1.765,-1.934,-7.938,-0.112665,-0.107492,0.200214,43.0999984741,97.0179977417
1474303375141108574,5571,1474307095762941425,LLA,-0.0802,0.0694,0.6969,-1.677,-2.039,-8.391,-0.197655,-0.135689,0.210986,43.0999984741,97.03099823
1474303375173372572,5572,1474307095788394340,LLA,-0.079,0.0682,0.6895,-1.852,-1.914,-8.536,-0.246113,-0.153997,0.191127,43.0999984741,97.03099823
1474303375181879361,5573,1474307095813820396,LLA,-0.0803,0.0648,0.6856,-1.905,-1.817,-8.534,-0.220174,-0.187767,0.152436,43.0999984741,97.0179977417
1474303375206349945,5574,1474307095839227305,LLA,-0.0803,0.0671,0.6845,-2.251,-1.954,-8.657,-0.170276,-0.235237,0.070519,43.0999984741,97.0179977417
1474303375225697922,5575,1474307095859524694,LLA,-0.0779,0.0625,0.6831,-2.266,-2.135,-8.937,-0.120401,-0.264536,-0.024222,43.0999984741,97.03099823
1474303375251302904,5576,1474307095884912850,LLA,-0.0729,0.0613,0.6844,-1.983,-2.38,-9.358,-0.062043,-0.30853,-0.141155,43.0999984741,97.0220031738
1474303375276556116,5577,1474307095910319055,LLA,-0.0742,0.0624,0.6795,-1.731,-2.299,-10.041,-0.011773,-0.334506,-0.236976,43.0999984741,97.03099823
1474303375301923218,5578,1474307095935759830,LLA,-0.0678,0.0659,0.681,-1.566,-1.883,-10.223,0.054021,-0.366627,-0.266489,43.0999984741,97.0179977417
1474303375327274568,5579,1474307095961191785,LLA,-0.0666,0.0647,0.681,-1.44,-1.561,-9.902,0.088728,-0.410097,-0.223228,43.0999984741,97.03099823
1474303375352887536,5580,1474307095986621349,LLA,-0.0592,0.0647,0.6811,-0.019,-2.194,-11.127,0.082431,-0.457052,-0.149856,43.0999984741,97.0270004272
1474303375378229621,5581,1474307096012047427,LLA,-0.0504,0.0681,0.6839,-1.234,-2.382,-12.119,0.065089,-0.408022,-0.133081,43.0999984741,97.0179977417
1474303375403953126,5582,1474307096037456177,LLA,-0.0516,0.0681,0.6802,-1.368,-2.281,-12.169,0.038368,-0.293317,-0.10689,43.0999984741,97.03099823
1474303375428110255,5583,1474307096062839179,LLA,-0.0504,0.0669,0.6814,-2.383,-1.833,-10.491,-0.020089,-0.190811,-0.091262,43.0999984741,97.03099823
1474303375454507542,5584,1474307096088287980,LLA,-0.0479,0.0681,0.6827,-2.682,-1.445,-9.029,-0.093069,-0.15422,-0.03376,43.0999984741,97.0179977417
1474303375479844230,5585,1474307096113711223,LLA,-0.0492,0.0669,0.6765,-1.608,-1.559,-9.474,-0.107553,-0.17067,-0.004087,43.0999984741,97.03099823
1474303375505378643,5586,1474307096139112402,LLA,-0.0467,0.0646,0.6765,-1.783,-1.698,-9.405,-0.074448,-0.116782,-0.058704,43.0999984741,97.03099823
1474303375530740708,5587,1474307096164541621,LLA,-0.0454,0.0658,0.6765,-2.16,-1.686,-9.401,-0.056767,-0.018487,-0.100309,43.0999984741,97.03099823
1474303375561016258,5588,1474307096189982006,LLA,-0.0493,0.0623,0.6726,-2.033,-1.774,-9.298,-0.052844,0.088226,-0.125228,43.0999984741,97.03099823
1474303375581513336,5589,1474307096215349410,LLA,-0.0467,0.0658,0.679,-1.669,-1.673,-9.308,-0.021297,0.189267,-0.147045,43.0999984741,97.0179977417
1474303375607000225,5590,1474307096240814592,LLA,-0.0492,0.0646,0.6665,-1.663,-1.779,-9.073,0.04415,0.288646,-0.166643,43.0999984741,97.03099823
1474303375632615796,5591,1474307096266184896,LLA,-0.0517,0.0658,0.6764,-1.682,-1.662,-8.594,0.088214,0.339846,-0.160985,43.0999984741,97.03099823
1474303375657714774,5592,1474307096291584071,LLA,-0.0541,0.0693,0.6728,-1.608,-1.579,-7.968,0.105506,0.332282,-0.122049,43.0999984741,97.0179977417
1474303375684675721,5593,1474307096316999582,LLA,-0.0528,0.0704,0.679,-1.501,-1.422,-7.534,0.098941,0.270907,-0.05032,43.0999984741,97.0179977417
1474303375708547300,5594,1474307096342433617,LLA,-0.0602,0.0716,0.6777,-1.619,-1.343,-7.399,0.072026,0.178956,0.03944,43.0999984741,97.0270004272
1474303375731815305,5595,1474307096367819930,LLA,-0.0602,0.0716,0.6715,-1.818,-1.475,-7.494,0.029193,0.081147,0.118513,43.0999984741,97.0179977417
1474303375759451168,5596,1474307096393203174,LLA,-0.0603,0.0693,0.68,-2.025,-1.48,-7.625,0.013902,-0.01196,0.181083,43.0999984741,97.0179977417
1474303375785144124,5597,1474307096418614164,LLA,-0.0591,0.0693,0.6751,-2.235,-1.387,-7.71,0.036829,-0.095325,0.231557,43.0999984741,97.0179977417
1474303375810323116,5598,1474307096444016963,LLA,-0.0628,0.0682,0.6725,-2.22,-1.343,-8.061,0.086372,-0.161678,0.292753,43.0999984741,97.0179977417
1474303375834363046,5599,1474307096469409402,LLA,-0.0617,0.0647,0.6737,-2.202,-1.562,-9.016,0.145601,-0.188722,0.355586,43.0999984741,97.03099823
1474303375862216914,5600,1474307096494839523,LLA,-0.0617,0.0647,0.6687,-2.072,-2.067,-9.991,0.155753,-0.150116,0.394209,43.0999984741,97.0429992676
1474303375894157720,5601,1474307096520200959,LLA,-0.0591,0.0658,0.6762,-2.02,-2.345,-10.297,0.117602,-0.090248,0.407018,43.0999984741,97.03099823
1474303375913211685,5602,1474307096545633024,LLA,-0.0615,0.0693,0.6714,-1.943,-2.412,-9.948,0.100388,-0.033401,0.383057,43.0999984741,97.03099823
1474303375936486793,5603,1474307096571001471,LLA,-0.0617,0.0647,0.6724,-0.102,-2.693,-11.513,0.091586,-0.024088,0.365691,43.0999984741,97.013999939
1474303375963046496,5604,1474307096596432895,LLA,-0.0653,0.0682,0.67,-2.569,-3.093,-12.087,0.093514,0.137995,0.267628,43.0999984741,97.03099823
1474303375987895028,5605,1474307096621835067,LLA,-0.0679,0.0636,0.6673,-1.286,-3.044,-12.424,0.106052,0.316921,0.19168,43.0999984741,97.03099823
1474303376016960289,5606,1474307096647154529,LLA,-0.0704,0.0647,0.6722,-2.621,-2.864,-11.2,0.152206,0.455758,0.100515,43.0999984741,97.03099823
1474303376041850898,5607,1474307096672630568,LLA,-0.0728,0.0671,0.671,-1.729,-2.469,-9.793,0.225808,0.518107,0.0413,43.0999984741,97.03099823
1474303376066132956,5608,1474307096697976306,LLA,-0.074,0.0694,0.6773,-1.054,-2.6,-8.93,0.259014,0.431836,0.061414,43.0999984741,97.013999939
1474303376089733542,5609,1474307096723397069,LLA,-0.0802,0.0705,0.6747,-0.89,-2.742,-8.364,0.204844,0.322743,0.102343,43.0999984741,97.03099823
1474303376115280933,5610,1474307096748758280,LLA,-0.0826,0.0717,0.6759,-0.615,-2.771,-8.266,0.128447,0.183215,0.138594,43.0999984741,97.0270004272
1474303376141176089,5611,1474307096774152921,LLA,-0.0839,0.0694,0.6771,-0.698,-2.666,-8.407,0.051472,0.063728,0.18539,43.0999984741,97.0179977417
1474303376165708267,5612,1474307096799580031,LLA,-0.0889,0.0717,0.6684,-0.607,-2.47,-8.523,-0.037998,-0.032233,0.250659,43.0999984741,97.0179977417
1474303376191102185,5613,1474307096824992756,LLA,-0.0826,0.0717,0.6759,-0.997,-2.314,-8.652,-0.114722,-0.092395,0.286931,43.0999984741,97.0270004272
1474303376216346364,5614,1474307096850391879,LLA,-0.0864,0.0706,0.6696,-1.358,-2.159,-8.542,-0.16204,-0.127054,0.286943,43.0999984741,97.03099823
1474303376243327983,5615,1474307096875750951,LLA,-0.084,0.066,0.6732,-1.585,-2.154,-8.555,-0.173421,-0.154987,0.2623,43.0999984741,97.0179977417
1474303376267756460,5616,1474307096901138485,LLA,-0.0866,0.0637,0.6681,-1.917,-2.246,-8.652,-0.13796,-0.151353,0.190381,43.0999984741,97.013999939
1474303376292682834,5617,1474307096926615029,LLA,-0.0841,0.0613,0.6669,-2.046,-2.307,-8.742,-0.064823,-0.133156,0.110387,43.0999984741,97.0270004272
1474303376318364670,5618,1474307096951970024,LLA,-0.0879,0.0614,0.6693,-2.204,-2.42,-8.652,-0.004455,-0.086163,0.03018,43.0999984741,97.0270004272
1474303376343505268,5619,1474307096977384533,LLA,-0.0829,0.0625,0.6669,-2.291,-2.433,-8.465,0.00199,-0.040974,-0.030016,43.0999984741,97.0179977417
1474303376369671657,5620,1474307097002785544,LLA,-0.0829,0.0602,0.6681,-2.296,-2.517,-8.192,-0.034456,-0.018708,-0.078866,43.0999984741,97.013999939
1474303376394370981,5621,1474307097028198692,LLA,-0.0828,0.0648,0.6683,-2.353,-2.402,-8.192,-0.083054,-0.016835,-0.121464,43.0999984741,97.03099823
1474303376419688472,5622,1474307097053599566,LLA,-0.0854,0.0625,0.6619,-2.34,-2.284,-8.253,-0.120308,-0.030218,-0.146791,43.0999984741,97.03099823
1474303376444985121,5623,1474307097078936918,LLA,-0.0854,0.0625,0.6644,-2.254,-2.167,-8.674,-0.125753,-0.051578,-0.173969,43.0999984741,97.0179977417
1474303376470150278,5624,1474307097104338610,LLA,-0.0804,0.0613,0.6608,-2.109,-2.283,-9.09,-0.123841,-0.057245,-0.20255,43.0999984741,97.03099823
1474303376490572152,5625,1474307097124522790,LLA,-0.0804,0.0602,0.6644,-1.999,-2.278,-9.393,-0.124843,-0.054744,-0.218389,43.0999984741,97.013999939
1474303376516025975,5626,1474307097149950021,LLA,-0.0791,0.0625,0.6645,-2.04,-2.116,-9.472,-0.108806,-0.058081,-0.220808,43.0999984741,97.0270004272
1474303376541605413,5627,1474307097175334747,LLA,-0.0792,0.0613,0.6608,-2.31,-2.096,-9.426,-0.099706,-0.068563,-0.203897,43.0999984741,97.0270004272
1474303376566907158,5628,1474307097200671261,LLA,-0.0743,0.0555,0.6607,-1.092,-2.7,-10.269,-0.109081,-0.05015,-0.189134,43.0999984741,97.0179977417
1474303376592172570,5629,1474307097226079008,LLA,-0.0817,0.0602,0.6557,-2.037,-3.231,-11.98,-0.08315,-0.020912,-0.209011,43.0999984741,97.0270004272
1474303376619657374,5630,1474307097251470485,LLA,-0.0805,0.0567,0.6544,-2.04,-3.329,-12.194,-0.05764,0.184969,-0.248432,43.0999984741,97.0270004272
1474303376643010539,5631,1474307097276810069,LLA,-0.0817,0.059,0.6594,-1.945,-2.842,-11.518,-0.035383,0.266541,-0.210517,43.0999984741,97.03099823
1474303376668256779,5632,1474307097302227588,LLA,-0.0817,0.059,0.6569,-1.691,-1.722,-9.23,-0.061173,0.279579,-0.109533,43.0999984741,97.0270004272
1474303376694810769,5633,1474307097327560739,LLA,-0.078,0.0579,0.6644,-0.253,-1.731,-8.348,-0.116374,0.136866,0.009872,43.0999984741,97.013999939
